PGV,N,DesignInitialPsi,InitialPsi,FinalPsi,DeltaPsi,Material,FacadeType,SoilProfile,EarthquakeType
96,1,0.0,0.0,2.02,2.02,1.0,A,A,ZF
2,2,0.0,0.0,0.0,0.0,1.0,A,A,ZF
4,2,0.0,0.0,0.0,0.0,1.0,A,A,ZF
8,2,0.0,0.0,0.6399999999999999,0.6399999999999999,1.0,A,A,ZF
16,2,0.0,0.0,1.0500000000000003,1.0500000000000003,1.0,A,A,ZF
32,2,0.0,0.0,1.5289473684210524,1.5289473684210524,1.0,A,A,ZF
64,2,0.0,0.0,1.935,1.935,1.0,A,A,ZF
2,4,0.0,0.0,0.0,0.0,1.0,A,A,ZF
4,4,0.0,0.0,0.0,0.0,1.0,A,A,ZF
8,4,0.0,0.0,0.6500000000000001,0.6500000000000001,1.0,A,A,ZF
16,4,0.0,0.0,1.0600000000000003,1.0600000000000003,1.0,A,A,ZF
32,4,0.0,0.0,1.5443749999999996,1.5443749999999996,1.0,A,A,ZF
2,8,0.0,0.0,0.0,0.0,1.0,A,A,ZF
4,8,0.0,0.0,0.0,0.0,1.0,A,A,ZF
16,8,0.0,0.0,1.09,1.09,1.0,A,A,ZF
8,1,0.5,0.5100000000000001,1.0399999999999996,0.5299999999999995,1.0,A,A,ZF
128,1,0.5,0.5100000000000001,2.3233333333333333,1.813333333333333,1.0,A,A,ZF
16,1,0.5,0.5100000000000001,1.4400000000000002,0.93,1.0,A,A,ZF
32,1,0.5,0.5100000000000001,1.6117647058823528,1.1017647058823528,1.0,A,A,ZF
64,1,0.5,0.5100000000000001,1.8361111111111106,1.3261111111111106,1.0,A,A,ZF
96,1,0.5,0.5100000000000001,2.2172222222222215,1.7072222222222213,1.0,A,A,ZF
2,2,0.5,0.5100000000000001,0.5900000000000001,0.07999999999999996,1.0,A,A,ZF
4,2,0.5,0.5100000000000001,0.7400000000000001,0.22999999999999998,1.0,A,A,ZF
8,2,0.5,0.5100000000000001,1.2699999999999998,0.7599999999999997,1.0,A,A,ZF
16,2,0.5,0.5100000000000001,1.4699999999999998,0.9599999999999996,1.0,A,A,ZF
32,2,0.5,0.5100000000000001,1.6000000000000003,1.0900000000000003,1.0,A,A,ZF
64,2,0.5,0.5100000000000001,1.9699999999999995,1.4599999999999995,1.0,A,A,ZF
2,4,0.5,0.5100000000000001,0.5966666666666668,0.08666666666666667,1.0,A,A,ZF
4,4,0.5,0.5100000000000001,0.7599999999999999,0.24999999999999978,1.0,A,A,ZF
8,4,0.5,0.5100000000000001,1.28,0.7699999999999999,1.0,A,A,ZF
16,4,0.5,0.5100000000000001,1.5,0.9899999999999999,1.0,A,A,ZF
32,4,0.5,0.5100000000000001,1.6099999999999997,1.0999999999999996,1.0,A,A,ZF
2,8,0.5,0.5100000000000001,0.6000000000000001,0.08999999999999997,1.0,A,A,ZF
4,8,0.5,0.5100000000000001,0.7599999999999999,0.24999999999999978,1.0,A,A,ZF
16,8,0.5,0.5100000000000001,1.5300000000000002,1.02,1.0,A,A,ZF
8,1,1.0,0.9299999999999999,1.3000000000000003,0.37000000000000033,1.0,A,A,ZF
128,1,1.0,0.9299999999999999,2.381875,1.451875,1.0,A,A,ZF
16,1,1.0,0.9299999999999999,1.5,0.5700000000000001,1.0,A,A,ZF
32,1,1.0,0.9299999999999999,1.6299999999999992,0.6999999999999993,1.0,A,A,ZF
64,1,1.0,0.9299999999999999,1.8569999999999998,0.9269999999999998,1.0,A,A,ZF
96,1,1.0,0.9299999999999999,2.223499999999999,1.2934999999999992,1.0,A,A,ZF
2,2,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,ZF
4,2,1.0,0.9299999999999999,1.2700000000000002,0.3400000000000003,1.0,A,A,ZF
8,2,1.0,0.9299999999999999,1.31,0.3800000000000001,1.0,A,A,ZF
16,2,1.0,0.9299999999999999,1.5300000000000002,0.6000000000000003,1.0,A,A,ZF
32,2,1.0,0.9299999999999999,1.6200000000000008,0.6900000000000008,1.0,A,A,ZF
64,2,1.0,0.9299999999999999,2.1805263157894736,1.2505263157894737,1.0,A,A,ZF
2,4,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,ZF
4,4,1.0,0.9299999999999999,1.2830000000000001,0.3530000000000002,1.0,A,A,ZF
8,4,1.0,0.9299999999999999,1.31,0.3800000000000001,1.0,A,A,ZF
16,4,1.0,0.9299999999999999,1.5599999999999998,0.6299999999999999,1.0,A,A,ZF
32,4,1.0,0.9299999999999999,1.66875,0.73875,1.0,A,A,ZF
2,8,1.0,0.9299999999999999,1.1999999999999997,0.2699999999999998,1.0,A,A,ZF
4,8,1.0,0.9299999999999999,1.2830000000000001,0.3530000000000002,1.0,A,A,ZF
16,8,1.0,0.9299999999999999,1.59,0.6600000000000001,1.0,A,A,ZF
8,1,1.5,1.4499999999999995,1.57,0.12000000000000055,1.0,A,A,ZF
128,1,1.5,1.4499999999999995,2.4699999999999998,1.0200000000000002,1.0,A,A,ZF
16,1,1.5,1.4499999999999995,1.68,0.23000000000000043,1.0,A,A,ZF
32,1,1.5,1.4499999999999995,1.7882352941176467,0.3382352941176472,1.0,A,A,ZF
64,1,1.5,1.4499999999999995,1.8645,0.41450000000000053,1.0,A,A,ZF
96,1,1.5,1.4499999999999995,2.3465,0.8965000000000003,1.0,A,A,ZF
2,2,1.5,1.4499999999999995,1.4600000000000004,0.010000000000000897,1.0,A,A,ZF
4,2,1.5,1.4499999999999995,1.6099999999999997,0.16000000000000014,1.0,A,A,ZF
8,2,1.5,1.4499999999999995,1.57,0.12000000000000055,1.0,A,A,ZF
16,2,1.5,1.4499999999999995,1.6999999999999995,0.25,1.0,A,A,ZF
32,2,1.5,1.4499999999999995,1.7582352941176476,0.30823529411764805,1.0,A,A,ZF
64,2,1.5,1.4499999999999995,2.094,0.6440000000000003,1.0,A,A,ZF
2,4,1.5,1.4499999999999995,1.4600000000000004,0.010000000000000897,1.0,A,A,ZF
4,4,1.5,1.4499999999999995,1.6099999999999997,0.16000000000000014,1.0,A,A,ZF
8,4,1.5,1.4499999999999995,1.57,0.12000000000000055,1.0,A,A,ZF
16,4,1.5,1.4499999999999995,1.7199999999999998,0.27000000000000024,1.0,A,A,ZF
32,4,1.5,1.4499999999999995,1.7781250000000002,0.32812500000000067,1.0,A,A,ZF
2,8,1.5,1.4499999999999995,1.4600000000000004,0.010000000000000897,1.0,A,A,ZF
4,8,1.5,1.4499999999999995,1.6099999999999997,0.16000000000000014,1.0,A,A,ZF
16,8,1.5,1.4499999999999995,1.7300000000000002,0.2800000000000007,1.0,A,A,ZF
8,1,0.0,0.0,0.46999999999999986,0.46999999999999986,1.3,A,A,ZF
128,1,0.0,0.0,2.1125,2.1125,1.3,A,A,ZF
16,1,0.0,0.0,0.8000000000000002,0.8000000000000002,1.3,A,A,ZF
32,1,0.0,0.0,1.2314999999999998,1.2314999999999998,1.3,A,A,ZF
64,1,0.0,0.0,1.468,1.468,1.3,A,A,ZF
96,1,0.0,0.0,1.8470588235294119,1.8470588235294119,1.3,A,A,ZF
2,2,0.0,0.0,0.0,0.0,1.3,A,A,ZF
4,2,0.0,0.0,0.0,0.0,1.3,A,A,ZF
8,2,0.0,0.0,0.4800000000000001,0.4800000000000001,1.3,A,A,ZF
16,2,0.0,0.0,0.84,0.84,1.3,A,A,ZF
32,2,0.0,0.0,1.2334999999999998,1.2334999999999998,1.3,A,A,ZF
64,2,0.0,0.0,1.7529999999999997,1.7529999999999997,1.3,A,A,ZF
2,4,0.0,0.0,0.0,0.0,1.3,A,A,ZF
4,4,0.0,0.0,0.0,0.0,1.3,A,A,ZF
8,4,0.0,0.0,0.4800000000000001,0.4800000000000001,1.3,A,A,ZF
16,4,0.0,0.0,0.8599999999999999,0.8599999999999999,1.3,A,A,ZF
32,4,0.0,0.0,1.2574999999999998,1.2574999999999998,1.3,A,A,ZF
2,8,0.0,0.0,0.0,0.0,1.3,A,A,ZF
4,8,0.0,0.0,0.0,0.0,1.3,A,A,ZF
16,8,0.0,0.0,0.8800000000000003,0.8800000000000003,1.3,A,A,ZF
8,1,0.5,0.5333333333333335,1.0010000000000003,0.4676666666666668,1.3,A,A,ZF
128,1,0.5,0.5333333333333335,2.3287499999999994,1.7954166666666658,1.3,A,A,ZF
16,1,0.5,0.5333333333333335,1.25,0.7166666666666665,1.3,A,A,ZF
32,1,0.5,0.5333333333333335,1.404375,0.8710416666666664,1.3,A,A,ZF
64,1,0.5,0.5333333333333335,1.6122222222222227,1.0788888888888892,1.3,A,A,ZF
96,1,0.5,0.5333333333333335,1.912941176470588,1.3796078431372543,1.3,A,A,ZF
2,2,0.5,0.5333333333333335,0.5359999999999999,0.002666666666666373,1.3,A,A,ZF
4,2,0.5,0.5333333333333335,0.8466666666666668,0.31333333333333324,1.3,A,A,ZF
8,2,0.5,0.5333333333333335,1.0390000000000001,0.5056666666666666,1.3,A,A,ZF
16,2,0.5,0.5333333333333335,1.3900000000000003,0.8566666666666668,1.3,A,A,ZF
32,2,0.5,0.5333333333333335,1.4725000000000001,0.9391666666666666,1.3,A,A,ZF
64,2,0.5,0.5333333333333335,1.691,1.1576666666666666,1.3,A,A,ZF
2,4,0.5,0.5333333333333335,0.5359999999999999,0.002666666666666373,1.3,A,A,ZF
4,4,0.5,0.5333333333333335,0.8800000000000002,0.3466666666666667,1.3,A,A,ZF
8,4,0.5,0.5333333333333335,1.07,0.5366666666666665,1.3,A,A,ZF
16,4,0.5,0.5333333333333335,1.4200000000000004,0.8866666666666668,1.3,A,A,ZF
32,4,0.5,0.5333333333333335,1.4475000000000005,0.9141666666666669,1.3,A,A,ZF
2,8,0.5,0.5333333333333335,0.5359999999999999,0.002666666666666373,1.3,A,A,ZF
4,8,0.5,0.5333333333333335,0.8800000000000002,0.3466666666666667,1.3,A,A,ZF
16,8,0.5,0.5333333333333335,1.43,0.8966666666666664,1.3,A,A,ZF
8,1,1.0,0.9624999999999998,1.19,0.22750000000000015,1.3,A,A,ZF
128,1,1.0,0.9624999999999998,2.35,1.3875000000000002,1.3,A,A,ZF
16,1,1.0,0.9624999999999998,1.3799999999999994,0.41749999999999965,1.3,A,A,ZF
32,1,1.0,0.9624999999999998,1.4945,0.5320000000000001,1.3,A,A,ZF
64,1,1.0,0.9624999999999998,1.6999999999999995,0.7374999999999997,1.3,A,A,ZF
96,1,1.0,0.9624999999999998,2.044117647058824,1.081617647058824,1.3,A,A,ZF
2,2,1.0,0.9624999999999998,1.0,0.0375000000000002,1.3,A,A,ZF
4,2,1.0,0.9624999999999998,1.0500000000000003,0.08750000000000047,1.3,A,A,ZF
8,2,1.0,0.9624999999999998,1.25,0.2875000000000002,1.3,A,A,ZF
16,2,1.0,0.9624999999999998,1.4800000000000002,0.5175000000000004,1.3,A,A,ZF
32,2,1.0,0.9624999999999998,1.4825,0.5200000000000001,1.3,A,A,ZF
64,2,1.0,0.9624999999999998,1.7581250000000004,0.7956250000000006,1.3,A,A,ZF
2,4,1.0,0.9624999999999998,1.0,0.0375000000000002,1.3,A,A,ZF
4,4,1.0,0.9624999999999998,1.0600000000000003,0.09750000000000048,1.3,A,A,ZF
8,4,1.0,0.9624999999999998,1.3000000000000003,0.33750000000000047,1.3,A,A,ZF
16,4,1.0,0.9624999999999998,1.5199999999999998,0.5575,1.3,A,A,ZF
32,4,1.0,0.9624999999999998,1.5110000000000001,0.5485000000000003,1.3,A,A,ZF
2,8,1.0,0.9624999999999998,1.01,0.04750000000000021,1.3,A,A,ZF
4,8,1.0,0.9624999999999998,1.07,0.10750000000000026,1.3,A,A,ZF
16,8,1.0,0.9624999999999998,1.5199999999999998,0.5575,1.3,A,A,ZF
8,1,1.5,1.4650000000000003,1.5100000000000007,0.04500000000000037,1.3,A,A,ZF
128,1,1.5,1.4650000000000003,2.4564705882352937,0.9914705882352934,1.3,A,A,ZF
16,1,1.5,1.4650000000000003,1.6400000000000003,0.17500000000000004,1.3,A,A,ZF
32,1,1.5,1.4650000000000003,1.7469999999999999,0.2819999999999996,1.3,A,A,ZF
64,1,1.5,1.4650000000000003,1.9106250000000005,0.44562500000000016,1.3,A,A,ZF
96,1,1.5,1.4650000000000003,2.1611764705882357,0.6961764705882354,1.3,A,A,ZF
2,2,1.5,1.4650000000000003,1.5252631578947364,0.06026315789473613,1.3,A,A,ZF
4,2,1.5,1.4650000000000003,1.5100000000000007,0.04500000000000037,1.3,A,A,ZF
8,2,1.5,1.4650000000000003,1.5,0.0349999999999997,1.3,A,A,ZF
16,2,1.5,1.4650000000000003,1.6700000000000006,0.2050000000000003,1.3,A,A,ZF
32,2,1.5,1.4650000000000003,1.6981249999999999,0.23312499999999958,1.3,A,A,ZF
64,2,1.5,1.4650000000000003,1.9699999999999995,0.5049999999999992,1.3,A,A,ZF
2,4,1.5,1.4650000000000003,1.5252631578947364,0.06026315789473613,1.3,A,A,ZF
4,4,1.5,1.4650000000000003,1.5,0.0349999999999997,1.3,A,A,ZF
8,4,1.5,1.4650000000000003,1.5370000000000006,0.07200000000000029,1.3,A,A,ZF
16,4,1.5,1.4650000000000003,1.6999999999999995,0.2349999999999992,1.3,A,A,ZF
32,4,1.5,1.4650000000000003,1.72375,0.2587499999999996,1.3,A,A,ZF
2,8,1.5,1.4650000000000003,1.5252631578947364,0.06026315789473613,1.3,A,A,ZF
4,8,1.5,1.4650000000000003,1.5,0.0349999999999997,1.3,A,A,ZF
16,8,1.5,1.4650000000000003,1.7125000000000006,0.24750000000000028,1.3,A,A,ZF
128,1,0.0,0.0,1.1200000000000006,1.1200000000000006,0.7,A,B,ZN
64,1,0.0,0.0,0.91,0.91,0.7,A,B,ZN
96,1,0.0,0.0,1.0500000000000003,1.0500000000000003,0.7,A,B,ZN
64,2,0.0,0.0,0.9399999999999996,0.9399999999999996,0.7,A,B,ZN
8,1,1.0,1.1499999999999997,1.16,0.010000000000000231,0.7,A,B,ZN
128,1,1.0,1.1499999999999997,1.5766666666666664,0.42666666666666675,0.7,A,B,ZN
16,1,1.0,1.1499999999999997,1.2100000000000004,0.06000000000000072,0.7,A,B,ZN
32,1,1.0,1.1499999999999997,1.2747058823529411,0.12470588235294144,0.7,A,B,ZN
64,1,1.0,1.1499999999999997,1.3299999999999996,0.17999999999999994,0.7,A,B,ZN
96,1,1.0,1.1499999999999997,1.5147058823529413,0.36470588235294166,0.7,A,B,ZN
2,2,1.0,1.1499999999999997,1.1499999999999997,0.0,0.7,A,B,ZN
4,2,1.0,1.1499999999999997,1.1499999999999997,0.0,0.7,A,B,ZN
8,2,1.0,1.1499999999999997,1.16,0.010000000000000231,0.7,A,B,ZN
16,2,1.0,1.1499999999999997,1.231,0.0810000000000004,0.7,A,B,ZN
32,2,1.0,1.1499999999999997,1.2745000000000002,0.1245000000000005,0.7,A,B,ZN
64,2,1.0,1.1499999999999997,1.4018749999999998,0.25187500000000007,0.7,A,B,ZN
2,4,1.0,1.1499999999999997,1.1499999999999997,0.0,0.7,A,B,ZN
4,4,1.0,1.1499999999999997,1.1499999999999997,0.0,0.7,A,B,ZN
8,4,1.0,1.1499999999999997,1.16,0.010000000000000231,0.7,A,B,ZN
16,4,1.0,1.1499999999999997,1.2234999999999998,0.07350000000000012,0.7,A,B,ZN
32,4,1.0,1.1499999999999997,1.31,0.16000000000000036,0.7,A,B,ZN
2,8,1.0,1.1499999999999997,1.1499999999999997,0.0,0.7,A,B,ZN
4,8,1.0,1.1499999999999997,1.1499999999999997,0.0,0.7,A,B,ZN
16,8,1.0,1.1499999999999997,1.2195000000000003,0.06950000000000056,0.7,A,B,ZN
8,1,1.5,1.5500000000000005,1.5599999999999996,0.00999999999999912,0.7,A,B,ZN
128,1,1.5,1.5500000000000005,1.698888888888889,0.1488888888888884,0.7,A,B,ZN
16,1,1.5,1.5500000000000005,1.57,0.019999999999999574,0.7,A,B,ZN
32,1,1.5,1.5500000000000005,1.6733333333333331,0.12333333333333263,0.7,A,B,ZN
64,1,1.5,1.5500000000000005,1.57,0.019999999999999574,0.7,A,B,ZN
96,1,1.5,1.5500000000000005,1.5819999999999996,0.03199999999999914,0.7,A,B,ZN
2,2,1.5,1.5500000000000005,1.5500000000000005,0.0,0.7,A,B,ZN
4,2,1.5,1.5500000000000005,1.5599999999999996,0.00999999999999912,0.7,A,B,ZN
8,2,1.5,1.5500000000000005,1.5599999999999996,0.00999999999999912,0.7,A,B,ZN
16,2,1.5,1.5500000000000005,1.57,0.019999999999999574,0.7,A,B,ZN
32,2,1.5,1.5500000000000005,1.6282352941176466,0.07823529411764607,0.7,A,B,ZN
64,2,1.5,1.5500000000000005,1.5093333333333336,-0.04066666666666685,0.7,A,B,ZN
2,4,1.5,1.5500000000000005,1.5500000000000005,0.0,0.7,A,B,ZN
4,4,1.5,1.5500000000000005,1.5599999999999996,0.00999999999999912,0.7,A,B,ZN
8,4,1.5,1.5500000000000005,1.5599999999999996,0.00999999999999912,0.7,A,B,ZN
16,4,1.5,1.5500000000000005,1.57,0.019999999999999574,0.7,A,B,ZN
32,4,1.5,1.5500000000000005,1.6015000000000001,0.05149999999999966,0.7,A,B,ZN
2,8,1.5,1.5500000000000005,1.5500000000000005,0.0,0.7,A,B,ZN
4,8,1.5,1.5500000000000005,1.5599999999999996,0.00999999999999912,0.7,A,B,ZN
16,8,1.5,1.5500000000000005,1.5799999999999996,0.02999999999999914,0.7,A,B,ZN
128,1,0.0,0.0,0.9584615384615383,0.9584615384615383,1.0,A,B,ZN
32,1,0.0,0.0,0.54,0.54,1.0,A,B,ZN
64,1,0.0,0.0,0.7999999999999997,0.7999999999999997,1.0,A,B,ZN
96,1,0.0,0.0,0.84,0.84,1.0,A,B,ZN
32,2,0.0,0.0,0.54,0.54,1.0,A,B,ZN
64,2,0.0,0.0,0.8433333333333335,0.8433333333333335,1.0,A,B,ZN
32,4,0.0,0.0,0.54,0.54,1.0,A,B,ZN
8,1,0.5,1.15,1.2045,0.05449999999999999,1.0,A,B,ZN
128,1,0.5,1.15,1.3012499999999998,0.15124999999999988,1.0,A,B,ZN
16,1,0.5,1.15,1.2912499999999998,0.14124999999999988,1.0,A,B,ZN
32,1,0.5,1.15,1.431111111111111,0.2811111111111111,1.0,A,B,ZN
64,1,0.5,1.15,1.2699999999999998,0.11999999999999988,1.0,A,B,ZN
96,1,0.5,1.15,1.3177777777777775,0.16777777777777758,1.0,A,B,ZN
2,2,0.5,1.15,1.19,0.040000000000000036,1.0,A,B,ZN
4,2,0.5,1.15,1.2100000000000004,0.0600000000000005,1.0,A,B,ZN
8,2,0.5,1.15,1.264705882352941,0.11470588235294099,1.0,A,B,ZN
16,2,0.5,1.15,1.2987500000000003,0.14875000000000038,1.0,A,B,ZN
32,2,0.5,1.15,1.4443749999999997,0.29437499999999983,1.0,A,B,ZN
64,2,0.5,1.15,1.2699999999999998,0.11999999999999988,1.0,A,B,ZN
2,4,0.5,1.15,1.19,0.040000000000000036,1.0,A,B,ZN
4,4,0.5,1.15,1.1769999999999998,0.026999999999999913,1.0,A,B,ZN
8,4,0.5,1.15,1.2729411764705885,0.12294117647058855,1.0,A,B,ZN
16,4,0.5,1.15,1.3074999999999999,0.15749999999999997,1.0,A,B,ZN
32,4,0.5,1.15,1.4565,0.3065,1.0,A,B,ZN
2,8,0.5,1.15,1.19,0.040000000000000036,1.0,A,B,ZN
4,8,0.5,1.15,1.1774999999999998,0.027499999999999858,1.0,A,B,ZN
16,8,0.5,1.15,1.3162500000000001,0.16625000000000023,1.0,A,B,ZN
8,1,1.0,1.3760000000000003,1.84,0.46399999999999975,1.0,A,B,ZN
128,1,1.0,1.3760000000000003,2.8370000000000006,1.4610000000000003,1.0,A,B,ZN
16,1,1.0,1.3760000000000003,1.8700000000000003,0.494,1.0,A,B,ZN
32,1,1.0,1.3760000000000003,1.9099999999999995,0.5339999999999991,1.0,A,B,ZN
64,1,1.0,1.3760000000000003,1.8850000000000005,0.5090000000000001,1.0,A,B,ZN
96,1,1.0,1.3760000000000003,2.902499999999999,1.5264999999999986,1.0,A,B,ZN
2,2,1.0,1.3760000000000003,1.8099999999999996,0.4339999999999993,1.0,A,B,ZN
4,2,1.0,1.3760000000000003,1.7800000000000005,0.40400000000000014,1.0,A,B,ZN
8,2,1.0,1.3760000000000003,1.82,0.44399999999999973,1.0,A,B,ZN
16,2,1.0,1.3760000000000003,1.8999999999999992,0.5239999999999989,1.0,A,B,ZN
32,2,1.0,1.3760000000000003,1.8999999999999992,0.5239999999999989,1.0,A,B,ZN
64,2,1.0,1.3760000000000003,1.9439999999999997,0.5679999999999994,1.0,A,B,ZN
2,4,1.0,1.3760000000000003,1.8,0.4239999999999997,1.0,A,B,ZN
4,4,1.0,1.3760000000000003,1.8099999999999996,0.4339999999999993,1.0,A,B,ZN
8,4,1.0,1.3760000000000003,1.829999999999999,0.4539999999999986,1.0,A,B,ZN
16,4,1.0,1.3760000000000003,1.9173684210526318,0.5413684210526315,1.0,A,B,ZN
32,4,1.0,1.3760000000000003,1.9769999999999999,0.6009999999999995,1.0,A,B,ZN
2,8,1.0,1.3760000000000003,1.827368421052631,0.45136842105263075,1.0,A,B,ZN
4,8,1.0,1.3760000000000003,1.9173684210526318,0.5413684210526315,1.0,A,B,ZN
16,8,1.0,1.3760000000000003,1.987368421052632,0.6113684210526316,1.0,A,B,ZN
8,1,1.5,1.8020000000000003,1.9895000000000003,0.1875,1.0,A,B,ZN
128,1,1.5,1.8020000000000003,3.3665000000000007,1.5645000000000004,1.0,A,B,ZN
16,1,1.5,1.8020000000000003,2.0977777777777775,0.29577777777777725,1.0,A,B,ZN
32,1,1.5,1.8020000000000003,2.0220000000000002,0.21999999999999997,1.0,A,B,ZN
64,1,1.5,1.8020000000000003,3.3888888888888897,1.5868888888888895,1.0,A,B,ZN
96,1,1.5,1.8020000000000003,2.8975000000000004,1.0955000000000001,1.0,A,B,ZN
2,2,1.5,1.8020000000000003,1.8874999999999997,0.08549999999999947,1.0,A,B,ZN
4,2,1.5,1.8020000000000003,1.9474999999999998,0.14549999999999952,1.0,A,B,ZN
8,2,1.5,1.8020000000000003,1.964,0.1619999999999997,1.0,A,B,ZN
16,2,1.5,1.8020000000000003,2.076,0.2739999999999998,1.0,A,B,ZN
32,2,1.5,1.8020000000000003,2.1275000000000004,0.3255000000000001,1.0,A,B,ZN
64,2,1.5,1.8020000000000003,3.3359999999999994,1.5339999999999991,1.0,A,B,ZN
2,4,1.5,1.8020000000000003,2.042,0.23999999999999955,1.0,A,B,ZN
4,4,1.5,1.8020000000000003,2.0020000000000002,0.19999999999999996,1.0,A,B,ZN
8,4,1.5,1.8020000000000003,2.1094999999999997,0.30749999999999944,1.0,A,B,ZN
16,4,1.5,1.8020000000000003,2.0220000000000002,0.21999999999999997,1.0,A,B,ZN
32,4,1.5,1.8020000000000003,3.246,1.4439999999999997,1.0,A,B,ZN
2,8,1.5,1.8020000000000003,2.0119999999999996,0.2099999999999993,1.0,A,B,ZN
4,8,1.5,1.8020000000000003,2.0519999999999996,0.24999999999999933,1.0,A,B,ZN
16,8,1.5,1.8020000000000003,2.0119999999999996,0.2099999999999993,1.0,A,B,ZN
128,1,0.0,0.0,0.7599999999999999,0.7599999999999999,1.3,A,B,ZN
32,1,0.0,0.0,0.5099999999999999,0.5099999999999999,1.3,A,B,ZN
64,1,0.0,0.0,0.61,0.61,1.3,A,B,ZN
96,1,0.0,0.0,0.67,0.67,1.3,A,B,ZN
32,2,0.0,0.0,0.5300000000000001,0.5300000000000001,1.3,A,B,ZN
64,2,0.0,0.0,0.61,0.61,1.3,A,B,ZN
32,4,0.0,0.0,0.5499999999999999,0.5499999999999999,1.3,A,B,ZN
8,1,0.5,0.75,0.8800000000000003,0.13000000000000034,1.3,A,B,ZN
128,1,0.5,0.75,1.0399999999999996,0.2899999999999996,1.3,A,B,ZN
16,1,0.5,0.75,1.0739999999999996,0.3239999999999996,1.3,A,B,ZN
32,1,0.5,0.75,1.1075,0.35749999999999993,1.3,A,B,ZN
64,1,0.5,0.75,1.2037500000000003,0.4537500000000003,1.3,A,B,ZN
96,1,0.5,0.75,1.1405,0.39050000000000007,1.3,A,B,ZN
2,2,0.5,0.75,0.7899999999999998,0.039999999999999813,1.3,A,B,ZN
4,2,0.5,0.75,0.83,0.07999999999999996,1.3,A,B,ZN
8,2,0.5,0.75,0.9800000000000003,0.23000000000000032,1.3,A,B,ZN
16,2,0.5,0.75,1.0905555555555553,0.3405555555555553,1.3,A,B,ZN
32,2,0.5,0.75,1.1937499999999999,0.44374999999999987,1.3,A,B,ZN
64,2,0.5,0.75,1.2085000000000001,0.45850000000000013,1.3,A,B,ZN
2,4,0.5,0.75,0.8000000000000002,0.050000000000000155,1.3,A,B,ZN
4,4,0.5,0.75,0.84,0.08999999999999997,1.3,A,B,ZN
8,4,0.5,0.75,0.9800000000000003,0.23000000000000032,1.3,A,B,ZN
16,4,0.5,0.75,1.0773684210526315,0.32736842105263153,1.3,A,B,ZN
32,4,0.5,0.75,1.18875,0.43875,1.3,A,B,ZN
2,8,0.5,0.75,0.8000000000000002,0.050000000000000155,1.3,A,B,ZN
4,8,0.5,0.75,0.8499999999999998,0.09999999999999976,1.3,A,B,ZN
16,8,0.5,0.75,1.09,0.3400000000000001,1.3,A,B,ZN
8,1,1.0,1.2899999999999996,1.6099999999999999,0.3200000000000003,1.3,A,B,ZN
128,1,1.0,1.2899999999999996,3.0499999999999994,1.7599999999999998,1.3,A,B,ZN
16,1,1.0,1.2899999999999996,1.6900000000000002,0.4000000000000006,1.3,A,B,ZN
32,1,1.0,1.2899999999999996,1.9099999999999995,0.6199999999999999,1.3,A,B,ZN
64,1,1.0,1.2899999999999996,1.9600000000000006,0.670000000000001,1.3,A,B,ZN
96,1,1.0,1.2899999999999996,3.136,1.8460000000000005,1.3,A,B,ZN
2,2,1.0,1.2899999999999996,1.59,0.3000000000000005,1.3,A,B,ZN
4,2,1.0,1.2899999999999996,1.6700000000000006,0.380000000000001,1.3,A,B,ZN
8,2,1.0,1.2899999999999996,1.6400000000000001,0.35000000000000053,1.3,A,B,ZN
16,2,1.0,1.2899999999999996,1.8900000000000001,0.6000000000000005,1.3,A,B,ZN
32,2,1.0,1.2899999999999996,2.5399999999999996,1.25,1.3,A,B,ZN
64,2,1.0,1.2899999999999996,2.420000000000001,1.1300000000000012,1.3,A,B,ZN
2,4,1.0,1.2899999999999996,1.6299999999999994,0.33999999999999986,1.3,A,B,ZN
4,4,1.0,1.2899999999999996,1.6400000000000001,0.35000000000000053,1.3,A,B,ZN
8,4,1.0,1.2899999999999996,1.6800000000000002,0.39000000000000057,1.3,A,B,ZN
16,4,1.0,1.2899999999999996,2.45,1.1600000000000006,1.3,A,B,ZN
32,4,1.0,1.2899999999999996,2.7100000000000004,1.4200000000000008,1.3,A,B,ZN
2,8,1.0,1.2899999999999996,1.7199999999999995,0.42999999999999994,1.3,A,B,ZN
4,8,1.0,1.2899999999999996,1.8900000000000001,0.6000000000000005,1.3,A,B,ZN
16,8,1.0,1.2899999999999996,2.05,0.7600000000000002,1.3,A,B,ZN
8,1,1.5,1.4600000000000004,1.75,0.2899999999999996,1.3,A,B,ZN
128,1,1.5,1.4600000000000004,3.173749999999999,1.7137499999999988,1.3,A,B,ZN
16,1,1.5,1.4600000000000004,1.7899999999999996,0.3299999999999992,1.3,A,B,ZN
32,1,1.5,1.4600000000000004,1.95,0.48999999999999955,1.3,A,B,ZN
64,1,1.5,1.4600000000000004,2.0517647058823525,0.5917647058823521,1.3,A,B,ZN
96,1,1.5,1.4600000000000004,2.64,1.1799999999999997,1.3,A,B,ZN
2,2,1.5,1.4600000000000004,1.6400000000000001,0.17999999999999972,1.3,A,B,ZN
4,2,1.5,1.4600000000000004,1.77,0.3099999999999996,1.3,A,B,ZN
